Newton quazilinearization method
0.001
0.024598087
0.00000000, 1.90000000
0.00099900, 1.89970013
0.00199800, 1.89939936
0.00299700, 1.89909769
0.00399600, 1.89879511
0.00499500, 1.89849163
0.00599401, 1.89818723
0.00699301, 1.89788193
0.00799201, 1.89757570
0.00899101, 1.89726856
0.00999001, 1.89696050
0.01098901, 1.89665152
0.01198801, 1.89634160
0.01298701, 1.89603076
0.01398601, 1.89571899
0.01498501, 1.89540628
0.01598402, 1.89509264
0.01698302, 1.89477805
0.01798202, 1.89446252
0.01898102, 1.89414604
0.01998002, 1.89382862
0.02097902, 1.89351024
0.02197802, 1.89319091
0.02297702, 1.89287062
0.02397602, 1.89254937
0.02497502, 1.89222716
0.02597403, 1.89190398
0.02697303, 1.89157983
0.02797203, 1.89125471
0.02897103, 1.89092861
0.02997003, 1.89060154
0.03096903, 1.89027349
0.03196803, 1.88994445
0.03296703, 1.88961442
0.03396603, 1.88928341
0.03496503, 1.88895140
0.03596404, 1.88861840
0.03696304, 1.88828440
0.03796204, 1.88794940
0.03896104, 1.88761339
0.03996004, 1.88727638
0.04095904, 1.88693835
0.04195804, 1.88659931
0.04295704, 1.88625926
0.04395604, 1.88591818
0.04495504, 1.88557608
0.04595405, 1.88523296
0.04695305, 1.88488881
0.04795205, 1.88454362
0.04895105, 1.88419740
0.04995005, 1.88385014
0.05094905, 1.88350184
0.05194805, 1.88315250
0.05294705, 1.88280211
0.05394605, 1.88245066
0.05494505, 1.88209817
0.05594406, 1.88174462
0.05694306, 1.88139000
0.05794206, 1.88103432
0.05894106, 1.88067758
0.05994006, 1.88031977
0.06093906, 1.87996088
0.06193806, 1.87960092
0.06293706, 1.87923988
0.06393606, 1.87887775
0.06493506, 1.87851454
0.06593407, 1.87815024
0.06693307, 1.87778485
0.06793207, 1.87741836
0.06893107, 1.87705078
0.06993007, 1.87668209
0.07092907, 1.87631229
0.07192807, 1.87594139
0.07292707, 1.87556937
0.07392607, 1.87519624
0.07492507, 1.87482199
0.07592408, 1.87444662
0.07692308, 1.87407012
0.07792208, 1.87369250
0.07892108, 1.87331374
0.07992008, 1.87293384
0.08091908, 1.87255281
0.08191808, 1.87217063
0.08291708, 1.87178731
0.08391608, 1.87140283
0.08491508, 1.87101721
0.08591409, 1.87063043
0.08691309, 1.87024248
0.08791209, 1.86985338
0.08891109, 1.86946311
0.08991009, 1.86907167
0.09090909, 1.86867905
0.09190809, 1.86828526
0.09290709, 1.86789028
0.09390609, 1.86749412
0.09490509, 1.86709678
0.09590410, 1.86669824
0.09690310, 1.86629850
0.09790210, 1.86589757
0.09890110, 1.86549544
0.09990010, 1.86509210
0.10089910, 1.86468755
0.10189810, 1.86428179
0.10289710, 1.86387481
0.10389610, 1.86346661
0.10489510, 1.86305718
0.10589411, 1.86264653
0.10689311, 1.86223465
0.10789211, 1.86182153
0.10889111, 1.86140717
0.10989011, 1.86099157
0.11088911, 1.86057473
0.11188811, 1.86015663
0.11288711, 1.85973728
0.11388611, 1.85931667
0.11488511, 1.85889481
0.11588412, 1.85847167
0.11688312, 1.85804727
0.11788212, 1.85762159
0.11888112, 1.85719464
0.11988012, 1.85676641
0.12087912, 1.85633689
0.12187812, 1.85590609
0.12287712, 1.85547400
0.12387612, 1.85504060
0.12487512, 1.85460591
0.12587413, 1.85416992
0.12687313, 1.85373262
0.12787213, 1.85329400
0.12887113, 1.85285407
0.12987013, 1.85241283
0.13086913, 1.85197025
0.13186813, 1.85152636
0.13286713, 1.85108113
0.13386613, 1.85063456
0.13486513, 1.85018666
0.13586414, 1.84973741
0.13686314, 1.84928682
0.13786214, 1.84883487
0.13886114, 1.84838157
0.13986014, 1.84792691
0.14085914, 1.84747089
0.14185814, 1.84701350
0.14285714, 1.84655474
0.14385614, 1.84609460
0.14485514, 1.84563308
0.14585415, 1.84517018
0.14685315, 1.84470589
0.14785215, 1.84424021
0.14885115, 1.84377313
0.14985015, 1.84330465
0.15084915, 1.84283476
0.15184815, 1.84236347
0.15284715, 1.84189077
0.15384615, 1.84141664
0.15484515, 1.84094110
0.15584416, 1.84046412
0.15684316, 1.83998572
0.15784216, 1.83950589
0.15884116, 1.83902461
0.15984016, 1.83854189
0.16083916, 1.83805773
0.16183816, 1.83757211
0.16283716, 1.83708503
0.16383616, 1.83659650
0.16483516, 1.83610650
0.16583417, 1.83561503
0.16683317, 1.83512209
0.16783217, 1.83462766
0.16883117, 1.83413176
0.16983017, 1.83363437
0.17082917, 1.83313549
0.17182817, 1.83263511
0.17282717, 1.83213323
0.17382617, 1.83162985
0.17482517, 1.83112495
0.17582418, 1.83061855
0.17682318, 1.83011062
0.17782218, 1.82960117
0.17882118, 1.82909019
0.17982018, 1.82857768
0.18081918, 1.82806364
0.18181818, 1.82754805
0.18281718, 1.82703092
0.18381618, 1.82651223
0.18481518, 1.82599199
0.18581419, 1.82547019
0.18681319, 1.82494683
0.18781219, 1.82442189
0.18881119, 1.82389539
0.18981019, 1.82336730
0.19080919, 1.82283763
0.19180819, 1.82230637
0.19280719, 1.82177352
0.19380619, 1.82123907
0.19480519, 1.82070302
0.19580420, 1.82016536
0.19680320, 1.81962608
0.19780220, 1.81908519
0.19880120, 1.81854268
0.19980020, 1.81799854
0.20079920, 1.81745277
0.20179820, 1.81690537
0.20279720, 1.81635632
0.20379620, 1.81580563
0.20479520, 1.81525328
0.20579421, 1.81469928
0.20679321, 1.81414361
0.20779221, 1.81358628
0.20879121, 1.81302728
0.20979021, 1.81246661
0.21078921, 1.81190425
0.21178821, 1.81134020
0.21278721, 1.81077447
0.21378621, 1.81020703
0.21478521, 1.80963790
0.21578422, 1.80906706
0.21678322, 1.80849451
0.21778222, 1.80792024
0.21878122, 1.80734424
0.21978022, 1.80676652
0.22077922, 1.80618707
0.22177822, 1.80560588
0.22277722, 1.80502295
0.22377622, 1.80443827
0.22477522, 1.80385184
0.22577423, 1.80326365
0.22677323, 1.80267369
0.22777223, 1.80208197
0.22877123, 1.80148847
0.22977023, 1.80089319
0.23076923, 1.80029612
0.23176823, 1.79969727
0.23276723, 1.79909662
0.23376623, 1.79849417
0.23476523, 1.79788991
0.23576424, 1.79728384
0.23676324, 1.79667595
0.23776224, 1.79606624
0.23876124, 1.79545470
0.23976024, 1.79484133
0.24075924, 1.79422612
0.24175824, 1.79360906
0.24275724, 1.79299015
0.24375624, 1.79236939
0.24475524, 1.79174677
0.24575425, 1.79112228
0.24675325, 1.79049591
0.24775225, 1.78986767
0.24875125, 1.78923754
0.24975025, 1.78860553
0.25074925, 1.78797161
0.25174825, 1.78733580
0.25274725, 1.78669808
0.25374625, 1.78605845
0.25474525, 1.78541690
0.25574426, 1.78477343
0.25674326, 1.78412803
0.25774226, 1.78348069
0.25874126, 1.78283141
0.25974026, 1.78218018
0.26073926, 1.78152701
0.26173826, 1.78087187
0.26273726, 1.78021476
0.26373626, 1.77955569
0.26473526, 1.77889464
0.26573427, 1.77823161
0.26673327, 1.77756659
0.26773227, 1.77689958
0.26873127, 1.77623056
0.26973027, 1.77555954
0.27072927, 1.77488651
0.27172827, 1.77421146
0.27272727, 1.77353438
0.27372627, 1.77285528
0.27472527, 1.77217414
0.27572428, 1.77149095
0.27672328, 1.77080572
0.27772228, 1.77011843
0.27872128, 1.76942908
0.27972028, 1.76873767
0.28071928, 1.76804418
0.28171828, 1.76734861
0.28271728, 1.76665095
0.28371628, 1.76595121
0.28471528, 1.76524936
0.28571429, 1.76454541
0.28671329, 1.76383935
0.28771229, 1.76313117
0.28871129, 1.76242087
0.28971029, 1.76170844
0.29070929, 1.76099387
0.29170829, 1.76027716
0.29270729, 1.75955830
0.29370629, 1.75883728
0.29470529, 1.75811411
0.29570430, 1.75738876
0.29670330, 1.75666124
0.29770230, 1.75593154
0.29870130, 1.75519964
0.29970030, 1.75446556
0.30069930, 1.75372927
0.30169830, 1.75299077
0.30269730, 1.75225006
0.30369630, 1.75150713
0.30469530, 1.75076197
0.30569431, 1.75001458
0.30669331, 1.74926495
0.30769231, 1.74851306
0.30869131, 1.74775893
0.30969031, 1.74700253
0.31068931, 1.74624386
0.31168831, 1.74548292
0.31268731, 1.74471969
0.31368631, 1.74395418
0.31468531, 1.74318637
0.31568432, 1.74241626
0.31668332, 1.74164384
0.31768232, 1.74086911
0.31868132, 1.74009205
0.31968032, 1.73931266
0.32067932, 1.73853093
0.32167832, 1.73774686
0.32267732, 1.73696044
0.32367632, 1.73617166
0.32467532, 1.73538051
0.32567433, 1.73458699
0.32667333, 1.73379110
0.32767233, 1.73299281
0.32867133, 1.73219213
0.32967033, 1.73138905
0.33066933, 1.73058357
0.33166833, 1.72977566
0.33266733, 1.72896534
0.33366633, 1.72815258
0.33466533, 1.72733739
0.33566434, 1.72651975
0.33666334, 1.72569966
0.33766234, 1.72487711
0.33866134, 1.72405210
0.33966034, 1.72322461
0.34065934, 1.72239464
0.34165834, 1.72156218
0.34265734, 1.72072723
0.34365634, 1.71988977
0.34465534, 1.71904980
0.34565435, 1.71820731
0.34665335, 1.71736229
0.34765235, 1.71651474
0.34865135, 1.71566465
0.34965035, 1.71481201
0.35064935, 1.71395681
0.35164835, 1.71309905
0.35264735, 1.71223872
0.35364635, 1.71137580
0.35464535, 1.71051030
0.35564436, 1.70964220
0.35664336, 1.70877150
0.35764236, 1.70789819
0.35864136, 1.70702226
0.35964036, 1.70614370
0.36063936, 1.70526251
0.36163836, 1.70437868
0.36263736, 1.70349220
0.36363636, 1.70260305
0.36463536, 1.70171124
0.36563437, 1.70081676
0.36663337, 1.69991960
0.36763237, 1.69901974
0.36863137, 1.69811719
0.36963037, 1.69721193
0.37062937, 1.69630395
0.37162837, 1.69539325
0.37262737, 1.69447982
0.37362637, 1.69356366
0.37462537, 1.69264474
0.37562438, 1.69172307
0.37662338, 1.69079863
0.37762238, 1.68987143
0.37862138, 1.68894144
0.37962038, 1.68800866
0.38061938, 1.68707309
0.38161838, 1.68613471
0.38261738, 1.68519352
0.38361638, 1.68424951
0.38461538, 1.68330266
0.38561439, 1.68235297
0.38661339, 1.68140044
0.38761239, 1.68044505
0.38861139, 1.67948680
0.38961039, 1.67852567
0.39060939, 1.67756166
0.39160839, 1.67659476
0.39260739, 1.67562496
0.39360639, 1.67465225
0.39460539, 1.67367662
0.39560440, 1.67269807
